Military,漢光揭共軍奪綠島蘭嶼當攻台跳板
Military,烏軍官方殲敵統計 (26/08/07)
Military,haga defense出新款ar步槍的槍機拉柄
Military,傳凱恩將軍建議應在美伊衝突「找個台階下」
Military,isw 中國與台灣更新，2026年8月7日
Military,isw 伊朗更新特別報告，2026年8月7日
Military,isw 俄羅斯進攻作戰評估，2026年8月7日
Military,csis：沙烏地阿拉伯在38天內用掉了兩千多發愛3攔截彈
Military,烏軍官方殲敵統計 (26/08/08)
Military,海陸兩款新無人機
Military,isw 伊朗更新特別報告 2026年8月8日
PC_Shopping,螢幕準備要漲價 ktc & aoc 發聲明
PC_Shopping,技嘉aorus ari 雕妹顯示卡來了
PC_Shopping,75k 純遊戲機
PC_Shopping,技嘉指定產品送鬼武者way of the sword
PC_Shopping,50k遊戲學習機
PC_Shopping,100k 9950x+5080 ai
PC_Shopping,公司電腦升級方向（3d、室內設計）
PC_Shopping,鬼武者way of the sword開送
PC_Shopping,jonsbo喬思伯cc90散熱器
PC_Shopping,蝦皮直送 美光d5-6400 32g贈主機板
PC_Shopping,intel發現amd ftpm嚴重漏洞cvss 高達8.5
PC_Shopping,想請教amd ai pro r9700的散熱哪張好
PC_Shopping,要你命3000!! 樂擴b650大南橋卡=大玩具
PC_Shopping,推聯力售後服務
PC_Shopping,80k 純白遊戲機
PC_Shopping,pg27ucwm 和 pg27ucdm 簡單比較
PC_Shopping,機殼二選一 因怕後續買不到 所以上來詢問
PC_Shopping,123k戰十年菜單
PC_Shopping,電蝦板板規 v4.1a
PC_Shopping,白色主機選購指南 5/25更新
PC_Shopping,25q4 ssd選購碎念之十週年逃難潮
PC_Shopping,華擎 deskslim x600
PC_Shopping,60k以內遊戲機
PC_Shopping,50k輕度遊戲機
PC_Shopping,70k 遊戲機
PC_Shopping,60k遊戲機
PC_Shopping,70k遊戲影音機
PC_Shopping,60k遊戲機
PC_Shopping,2019年組的電腦放到現在還值錢嗎？
PC_Shopping,60k遊戲機
PC_Shopping,4x3.5 hdd 電腦主機殼推薦
PC_Shopping,45k 遊戲機
PC_Shopping,60k 遊戲機
PC_Shopping,45k遊戲機
PC_Shopping,45k射擊遊戲機
PC_Shopping,60k遊戲機
PC_Shopping,椅座非網布的電腦椅推薦
PC_Shopping,君主 pureflow 360水冷-簡單掛一下
PC_Shopping,50k 工作機
PC_Shopping,55k日常及遊戲機
PC_Shopping,35k 戰十年 文書工作機
PC_Shopping,下吹式散熱器考古
PC_Shopping,80k內遊戲機(中型steam machine)
PC_Shopping,xpg triton ii 360se一體式水冷評測
PC_Shopping,看到500有找的機械鍵盤
PC_Shopping,80k遊戲機
PC_Shopping,momo 9600x+5070+32g+1t 49k
PC_Shopping,amd準備跟著漲了
PC_Shopping,50k遊戲機
PC_Shopping,華碩大咖懸浮海景機殼！ap304開賣
PC_Shopping,40週年特仕板 技嘉 x870 aorus infinity
PC_Shopping,35k升級遊戲機
PC_Shopping,30k焦慮遊戲影音機
PC_Shopping,技嘉go27q24g-入門woled的救贖
PC_Shopping,65k 遊戲+ai機
PC_Shopping,藍寶石 & 欣亞獨家賣主板  pulse b650m
PC_Shopping,55k 小體積matx主機
PC_Shopping,完美m-atx白化背插 b850m aorus stealth
PC_Shopping,55k遊戲機
PC_Shopping,貓頭鷹建立機殼相容性實測資料庫
PC_Shopping,鈦鉭科技tcomas幻世neox 360一體式水冷
PC_Shopping,全台7間門市「晨晞電腦」疑成地下銀行！
PC_Shopping,巨蟒黑王蛇 ddr5-6400 32g kit 10周年版
PC_Shopping,金士頓 威剛 d5 16x2 漲到1萬7
PC_Shopping,美亞intel 270k plus史低
PC_Shopping,60k 遊戲工作主機 (顯卡硬碟不含)
PC_Shopping,60k遊戲機
PC_Shopping,40k遊戲工作機
PC_Shopping,40k遊戲機(已有部分零件)
PC_Shopping,微軟將調漲windows oem授權費用
PC_Shopping,75k內遊戲機
PC_Shopping,dell pro max with gb10 2tb
PC_Shopping,換機殼與塔散120mm風扇
PC_Shopping,遊戲掌機外接gpu選購
PC_Shopping,steam machine 目前有貨可下單
PC_Shopping,70k遊戲機健檢
PC_Shopping,只玩4k大作 有必要升級am5嗎?
PC_Shopping,60k遊戲機
PC_Shopping,90k菜單請益
PC_Shopping,60k 遊戲機
PC_Shopping,50k 遊戲&工作機
PC_Shopping,250k深度學習工作站_聽勸修改版
PC_Shopping,2k升級4k遊戲機
PC_Shopping,80k遊戲機
PC_Shopping,5卡local llm推理機組裝與調整
PC_Shopping,jonsbo d33 wood版
PC_Shopping,90k修圖遊戲機
PC_Shopping,17k升級全白遊戲機
PC_Shopping,75k白遊戲機
PC_Shopping,55k左右遊戲機
PC_Shopping,九州風神開學祭，買機殼cc310送ag400塔散
PC_Shopping,木紋成癮症？antec p30 argb 機殼
PC_Shopping,筆電外接螢幕，解析度怎麼算?
PC_Shopping,華碩品質 半月為止
PC_Shopping,地端ai使用pci-e通道拆分雙顯卡簡易測試
PC_Shopping,50k遊戲機
PC_Shopping,diy steam machine 小石頭 deskmeet
PC_Shopping,玩魔獸世界熱當原因
PC_Shopping,主機板即將漲價
PC_Shopping,技嘉infinity顯示卡16pin插槽加裝散熱塊
PC_Shopping,50-55k遊戲工作機
PC_Shopping,150k 工作機
PC_Shopping,60k遊戲機
PC_Shopping,80k 遊戲機
PC_Shopping,50k遊戲機
PC_Shopping,60k 遊戲機菜單請益
Stock,8/14  台股主動etf買賣超
Stock,0814 上市櫃外資投信買超金額排行
Stock,0814 上市櫃股票週轉率排行
Stock,中國亮眼出口救低迷經濟？他戳破出口榮景
Stock,ptttpt xxxxqay 分身仔十年報 水桶
Stock,台中銀股利通知信如何電子化？
Stock,股神巴菲特交棒後，波克夏上季13f報告「a
Stock,川普：擊敗伊朗後宣布荷莫茲海峽為美國
Stock,飯店股上半年兩樣情　台北五星飯店賺翻、
Stock,交易工具異常回報區
Stock,股票板板規 v4.9
Stock,4-6-1罰則將在1/22開始到年底加重至30天
Stock,2026/08/14 盤後閒聊
Stock,6419 京晨科 115年q2:14.88 累計:19.43
Stock,2324 仁寶 115年q2 累計eps:1.18
Stock,"2323 中環 買南亞科,賣聯發科:賺,華通:賠"
Stock,國民黨團放行無人機預算！　軍工概念股6
Stock,2353宏碁 營運長辭任宏碁集團相關職務
Stock,馬斯克揭 spacex 持股比例 48.4% 價值逾
Stock,39年新高!主計總處上修今年gdp至11.05
Stock,原本不被看好成大作！寶可夢新遊戲狂賣50
Stock,百萬散戶變韭菜！南韓股市7月暴跌，大批
Stock,9945 潤泰新 多
Stock,主動etf/外資共同買賣超排行 (8/14)
Stock,6182 合晶 第二季財報
Stock,成人網站創業家轉戰 ai 教母：anthorpic
Stock,stock 板 開始舉辦樂透!
Stock,115年08月14日信用交易統計
Stock,對伊朗經濟施壓再升級 美財長：水平將是
Stock,友達400億聯貸爆搶！一銀、臺銀聯手統籌
Stock,2026/07月 國內成分etf內扣費用率
Stock,2892 第一金 7月自結 0.22 累計 1.46
Stock,2905三商半年報
Stock,0814 上市投信買賣超排行
Stock,115年08月14日 三大法人買賣金額統計表
Stock,5314世紀*115年度第二季合併財務報告
Stock,3481 群創 115q2 eps 0.57
Stock,0814 scfi _+79.10
Stock,2059 川湖 115年7月自結 50.24
Stock,川普對進口無人機揮關稅大棒！台灣課15%
Stock,彈了6000點卻沒量只是b波？陳嘉偉點波浪
Stock,0814 上市外資買賣超排行
Stock,8044 網家 115年q2財報
Stock,5880 合庫金 7月自結 0.17 累計 0.99
Stock,"5432 新門 今天買群聯30張 均價:2,325元"
Stock,2881 富邦金 7月自結 -0.13 累計 6.54
Stock,〈世芯法說〉下一代2奈米晶片價量齊揚 20
Stock,2376 技嘉 q2 9.86 h1 17.73
Stock,台股收復46k 股民抄底平均賺152萬
Stock,台灣大收購精誠資訊溢價29.5%！每股184.5
Stock,廣達上修今年資本支出，ai伺服器能見度
Stock,彭博：ai拋售潮後 台股比韓股更受全球投
Stock,中國旺旺獲利重挫38％! 蔡衍明認｢重大經
Stock,才撤出香港　台灣知名餐飲集團「日本分
Stock,和泰車上半年賺兩股本
Stock,長興積極擴產 半導體封裝材料出貨增
Stock,2026/08/14 盤中閒聊
Stock,蘋果2奈米晶片驚傳卡關？傳10億美元庫存
Stock,想跳槽中國公司領高薪！南亞科工程師「零
Stock,潘健成：是一輩子只有一次的機會 群聯
Stock,deepseek 模型 api 最高漲幅破1100%
Stock,男重押輝達狂賺6.4億退休！　點名下一個
Stock,2026/08/14 盤後閒聊
Stock,樺漢q2每股賺7.15元 上半年eps12.31元
Stock,3661 世芯-ky 115年q2 eps 20.02
Stock,0813 上市櫃外資投信買超金額排行
Stock,0813 上市櫃股票週轉率排行
Stock,做大空頭不如當網紅？貝瑞做空ai慘遭軋
Stock,鴻華先進 model b 的成功學：自主研發到
Stock,《通網股》聯亞財測超預期 外資猛升目標
Stock,《外資》外資看讚鴻海後市成長 目標價上
Stock,《電週邊》緯創業績優於預期 美系外資喊
Stock,美國7月核心ppi年率 4.2%，預期4.2%，前
Stock,1218泰山今停牌揭上半年大虧7.87億元！
Stock,南韓政府再次出招！不只拉高保證金門檻，
Stock,115年08月13日信用交易統計
Stock,群聯看明年nand供給更吃緊；ai營收占比達
Stock,美國7月ppi年增4.7％ 低於市場預期
Stock,凱基金控前7月賺305.29億元 eps 1.77元超
Stock,群聯不只賣模組！ai業務占38% 半年至一年
Stock,8/13  台股主動etf買賣超
Stock,賺瘋了！台新新光金前7月大賺527.8億、
Stock,主動etf/外資共同買賣超排行 (8/13)
Stock,台股在虛漲？前政府基金操盤手示警「大盤
Stock,3356 奇偶 q2 5.59
Stock,8299群聯h1eps
Stock,美超微與coreweave雙開紅盤 低位階台股
Stock,新手定期定額配置請益
Stock,2886 兆豐金 7月自結 0.29 累計 1.73
Stock,台指期 紅色 有角 六倍多
Stock,9945 潤泰新 h1 3.7 2915潤泰全 h1 8.96
Stock,2646 星宇航空 賣第一架客機 約賺1.6億
Stock,2880 華南金 7月自結 0.23 累計 1.48
Stock,2882 國泰金 7月自結 0.73 累計 5.68
Stock,6934心誠鎂 115年第二季合併財務報告
Stock,9904 寶成h1 2.37
Stock,2603長榮 115年第2季合併財務報告
Stock,泰山為追回36億投資款 出手競標街口支付1
Stock,2323中環 115年第二季合併財務報告
Stock,2323 中環 今日買賣:3買2賣 1賺1賠
Tech_Job,科技業員工通勤現況與低碳通勤意願調查
Tech_Job,薪資查詢平台
Tech_Job,多重帳號違規處理說明與適用原則
Tech_Job,板務處理
Tech_Job,tech_job板板規 2026.03.18
Tech_Job,同設計圖代工板 vs 原廠板測試結果不同
Tech_Job,種花要去報到嗎
Tech_Job,offer 請益
Tech_Job,offer請益
Tech_Job,科技男血糖飆800險瞎！醫揭3大傷眼食物4
Tech_Job,科技巨頭喊四天工作制　員工卻每周工作70
Tech_Job,廠務 水處理/氣化 選擇
Tech_Job,宏基營運長跟總監
Tech_Job,五股的flex偉創力
Tech_Job,配電工程人員很難找？
Tech_Job,南亞科工程師零食堆藏攝影機　偷拍機密絹
Tech_Job,工程師因飲水機離職驚呆主管　網友認同：
Tech_Job,潘健成：是一輩子只有一次的機會 群聯加
Tech_Job,wiwynn 緯穎開獎
Tech_Job,力成 & 日月光offer
Tech_Job,廣達bu8
Tech_Job,群聯開獎
Tech_Job,科技業都是包場請員工看電影嗎
Tech_Job,元隆電子 下櫃後薪資、福利、待遇相關資
Tech_Job,p現在可以跟r打了嗎？
Tech_Job,台灣ai晶片對美出口爆炸性成長！　專家
Tech_Job,良率突破、訂單拉回自家！英特爾推進 18a
Tech_Job,試用期寫不出c語言程式被炒 竹科工程師15
Tech_Job,湖口互力精密復燃
Tech_Job,offer請益(南亞科、設備商）
Tech_Job,請益offer（廠務維護商、美光輪班）
Tech_Job,鴻騰精密科技offer
Tech_Job,offer 請益 年薪110 或上山
Tech_Job,設備商offer請益
Tech_Job,台中三口vs 韓商比思科
Tech_Job,華邦電陳沛銘預警：明年記憶體缺貨更吃
Tech_Job,科技業員工通勤現況與低碳通勤意願調查
Tech_Job,asml offer (製造sr. team leader)
Tech_Job,該追求 wlb 嗎？
Tech_Job,教 ai 設計晶片！anthropic 研究工程師年
Tech_Job,offer請益
Tech_Job,求台積電內推
Tech_Job,半導體用電 四年後吃掉24% 2035年將增至
Tech_Job,offer請益
Tech_Job,輝達內鬼現形／盜賣ai伺服器案情升高
Tech_Job,jasm會廣播同仁安心上班嗎？
Tech_Job,現在約面試的方式
Tech_Job,美光工會罷工說明會
Tech_Job,大家在等ai agent跑的時候都在幹嘛?
Tech_Job,旺旺q2開獎
Tech_Job,跳槽還是繼續蹲請益
Tech_Job,ai失控前兆？openai、谷歌等巨頭罕見聯署
Tech_Job,offer 請益（設備商）
Tech_Job,成熟製程、後段產能皆吃緊　ic設計業
Tech_Job,海馬調薪
Tech_Job,快訊／力積電董事長黃崇仁逝世　享壽76歲
Tech_Job,台積電前副理被中共吸收竊半導體機密 發展「藍海計畫」 起訴
Tech_Job,openai 恐成 ai 泡沫「雷曼時刻」？專家
Tech_Job,台積電工程師假日「不盯機台、改抬神轎」
Tech_Job,offer 請益
Tech_Job,offer請益
Tech_Job,狂砸ai卻裁ai人才？亞馬遜縮編agi部門 受
Tech_Job,廣達伺服器 ee vs 智邦交換器 ee
Tech_Job,google l3 pm面試心得 (結果fail 我太廢q
Tech_Job,賣水產、蝦餅再轉戰房仲!28歲青年零理工
Tech_Job,threads 分享：wipro 欠薪
Tech_Job,openai承認ai模型「叛變」！代理入侵hugg
Tech_Job,鴻佰.訊凱.旭軟.富智康
Tech_Job,馬斯克：網紅人形機器人大多靠遙控或腳
Tech_Job,封測大廠 涉挪公款護盤 頎邦董座遭查
Tech_Job,友達智慧移動 me offer請益
Tech_Job,offer 請益
Tech_Job,30歲後 要開始準備轉pm、fae嗎
Tech_Job,快訊／上班打瞌睡遭懲處！台積電嘉義廠32
Tech_Job,廣達offer
Tech_Job,中國首台euv曝光機原型機正式出光 斥資4
Tech_Job,黃仁勳快閃秋葉原「謝恩」細數nvidia瀕
Tech_Job,竹科二刀流震撼彈！ 竹市綠營議員劉崇顯
Tech_Job,台塑這波調薪不錯吧
Tech_Job,快訊／chatgpt一早大當機！連接不到伺服
Tech_Job,英業達車用營運管理
Tech_Job,應材offer 請益
Tech_Job,生成式ai改變高齡白領職涯路徑，55歲以上
Tech_Job,offer請益
Tech_Job,asml全球員工發放2萬歐元股票
Tech_Job,deepseek之後又來kimi k3！中國ai距美國
